"year","reporterCode","flowCode","partnerCode","netWgt_kg","fobValue_usd","primaryValue_usd","qty"
"2020","276","X","788","100946","763173.58","763173.58","14"
"2020","276","X","51","1625833","4303413.669","4303413.669","207"
"2020","276","X","8","687408","2333185.342","2333185.342","95"
"2020","276","X","688","7511905","38129472.058","38129472.058","1032"
"2020","276","X","372","3209492","43080282.364","43080282.364","533"
"2020","276","X","410","6976704","83883235.549","83883235.549","909"
"2020","276","X","704","121825","1297643.65","1297643.65","11"
"2020","276","X","364","1089717","6203233.25","6203233.25","132"
"2020","276","X","554","4770310","54792287.295","54792287.295","679"
"2020","276","X","458","2737156","25006799.725","25006799.725","339"
"2020","276","X","324","552169","1262397.545","1262397.545","68"
"2020","276","X","76","1808260","21553830.533","21553830.533","101"
"2020","276","X","192","95824","900326.627","900326.627","11"
"2020","276","X","196","223396","1494988.45","1494988.45","29"
"2020","276","X","703","5214971","42778437.499","42778437.499","1015"
"2020","276","X","352","178528","2539480.301","2539480.301","26"
"2020","276","X","170","228237","2188597.079","2188597.079","28"
"2020","276","X","854","2297410","2019584.535","2019584.535","300"
"2020","276","X","68","1395376","4442472.683","4442472.683","217"
"2020","276","X","860","736663","5335000.507","5335000.507","63"
"2020","276","X","233","1761894","21588707.335","21588707.335","301"
"2020","276","X","112","1954206","23105562.388","23105562.388","233"
"2020","276","X","705","5577702","42267569.639","42267569.639","774"
"2020","276","X","100","12302291","85796376.322","85796376.322","1533"
"2020","276","X","586","75385","784975.011","784975.011","11"
"2020","276","X","795","2502729","28776033.735","28776033.735","326"
"2020","276","X","376","2097070","26355548.912","26355548.912","235"
"2020","276","X","32","514054","4513626.893","4513626.893","55"
"2020","276","X","702","185220","1181024.057","1181024.057","24"
"2020","276","X","757","10271103","174677800.387","174677800.387","1603"
"2020","276","X","499","179732","459649.131","459649.131","24"
"2020","276","X","800","994781","9013011.054","9013011.054","107"
"2020","276","X","710","30415800","229842783.769","229842783.769","2967"
"2020","276","X","434","2262312","3928227.362","3928227.362","298"
"2020","276","X","204","566994","458884.229","458884.229","75"
"2020","276","X","706","44800","122715.944","122715.944","12"
"2020","276","X","384","1119845","5115717.073","5115717.073","125"
"2020","276","X","792","3251473","33513228.201","33513228.201","433"
"2020","276","X","887","209195","388568.096","388568.096","33"
"2020","276","X","466","2200953","14715155.531","14715155.531","245"
"2020","276","X","634","372722","3298226.822","3298226.822","47"
"2020","276","X","842","60363241","841378909.707","841378909.707","8011"
"2020","276","X","490","3583221","41427733.181","41427733.181","535"
"2020","276","X","304","16126","559014.403","559014.403","18"
"2020","276","X","566","6414015","19309515.636","19309515.636","812"
"2020","276","X","752","5199624","92751173.558","92751173.558","1271"
"2020","276","X","894","66060","788194.689","788194.689","11"
"2020","276","X","344","323642","1535434.519","1535434.519","40"
"2020","276","X","191","6020584","34917511.126","34917511.126","803"
"2020","276","X","218","435878","4003424.464","4003424.464","46"
"2020","276","X","498","2601998","10387965.863","10387965.863","336"
"2020","276","X","156","5012346","36732780.989","36732780.989","611"
"2020","276","X","188","93930","783238.26","783238.26","15"
"2020","276","X","724","31798240","341583858.125","341583858.125","4380"
"2020","276","X","440","8148401","50914745.86","50914745.86","1049"
"2020","276","X","620","5463363","54628270.055","54628270.055","793"
"2020","276","X","44","223731","861721.354","861721.354","25"
"2020","276","X","729","3219560","19223507","19223507","420"
"2020","276","X","417","717419","1587486.751","1587486.751","87"
"2020","276","X","804","18641044","74614526.451","74614526.451","2243"
"2020","276","X","31","2747461","5428629.583","5428629.583","341"
"2020","276","X","807","1196303","4658340.925","4658340.925","151"
"2020","276","X","642","22366722","160917190.366","160917190.366","2778"
"2020","276","X","120","1518168","2208658.329","2208658.329","197"
"2020","276","X","764","602734","2997107.986","2997107.986","103"
"2020","276","X","300","5990153","49275549.882","49275549.882","892"
"2020","276","X","360","188285","1520254.238","1520254.238","19"
"2020","276","X","70","3247482","10480142.882","10480142.882","419"
"2020","276","X","600","1135754","1568066.922","1568066.922","154"
"2020","276","X","251","82531918","1218517652.974","1218517652.974","12075"
"2020","276","X","251","82531918","1218517652.974","1218517652.974","12075"
"2020","276","X","203","11934037","141982578.629","141982578.629","1932"
"2020","276","X","400","15691905","32710117.345","32710117.345","1982"
"2020","276","X","124","1756659","17899079.191","17899079.191","214"
"2020","276","X","188","93930","783238.26","783238.26","15"
"2020","276","X","36","20443352","227287034.716","227287034.716","2923"
"2020","276","X","192","95824","900326.627","900326.627","11"
"2020","276","X","191","6020584","34917511.126","34917511.126","803"
"2020","276","X","466","2144753","14202636.671","14202636.671","239"
"2020","276","X","398","5457012","20967084.133","20967084.133","642"
"2020","276","X","710","11371484","87653298.489","87653298.489","771"
"2020","276","X","702","185220","1181024.057","1181024.057","24"
"2020","276","X","784","3885772","22722885.984","22722885.984","424"
"2020","276","X","458","250508","2430859.597","2430859.597","15"
"2020","276","X","762","211415","382462.597","382462.597","26"
"2020","276","X","196","223396","1494988.45","1494988.45","29"
"2020","276","X","498","2601998","10387965.863","10387965.863","336"
"2020","276","X","842","60363241","841378909.707","841378909.707","8011"
"2020","276","X","703","5214971","42778437.499","42778437.499","1015"
"2020","276","X","204","566994","458884.229","458884.229","75"
"2020","276","X","300","5990153","49275549.882","49275549.882","892"
"2020","276","X","554","4743150","54301296.606","54301296.606","676"
"2020","276","X","380","32216578","396048777.514","396048777.514","4478"
"2020","276","X","100","12302291","85796376.322","85796376.322","1533"
"2020","276","X","368","2239599","6120991.958","6120991.958","383"
"2020","276","X","854","2297410","2019584.535","2019584.535","300"
"2020","276","X","404","857596","7166423.643","7166423.643","94"
"2020","276","X","10","188210","8081840.226","8081840.226","29"
"2020","276","X","392","2679114","36601437.312","36601437.312","347"
"2020","276","X","586","75385","784975.011","784975.011","11"
"2020","276","X","688","7511905","38129472.058","38129472.058","1032"
"2020","276","X","795","2502729","28776033.735","28776033.735","326"
"2020","276","X","499","179732","459649.131","459649.131","24"
"2020","276","X","579","6167659","90326751.032","90326751.032","857"
"2020","276","X","8","687408","2333185.342","2333185.342","95"
"2020","276","X","246","3222011","47150288.774","47150288.774","526"
"2020","276","X","887","209195","388568.096","388568.096","33"
"2020","276","X","704","121825","1297643.65","1297643.65","11"
"2020","276","X","826","38858786","493646836.419","493646836.419","5303"
"2020","276","X","12","348925","4652386.35","4652386.35","65"
"2020","276","X","434","2262312","3928227.362","3928227.362","298"
"2020","276","X","104","106922","314650.404","314650.404","13"
"2020","276","X","68","1395376","4442472.683","4442472.683","217"
"2020","276","X","364","1089717","6203233.25","6203233.25","132"
"2020","276","X","410","5444934","65978241.799","65978241.799","729"
"2020","276","X","180","121540","292568.852","292568.852","15"
"2020","276","X","218","435878","4003424.464","4003424.464","46"
"2020","276","X","562","1900854","15669903.415","15669903.415","167"
"2020","276","X","233","1761894","21588707.335","21588707.335","301"
"2020","276","X","642","22366722","160917190.366","160917190.366","2778"
"2020","276","X","634","372722","3298226.822","3298226.822","47"
"2020","276","X","804","18274420","69366749.963","69366749.963","2214"
"2020","276","X","4","7434178","11544746.289","11544746.289","953"
"2020","276","X","120","1518168","2208658.329","2208658.329","197"
"2020","276","X","757","10239765","174328745.385","174328745.385","1599"
"2020","276","X","170","209807","2018334.852","2018334.852","26"
"2020","276","X","600","1135754","1568066.922","1568066.922","154"
"2020","276","X","480","104676","1269744.724","1269744.724","13"
"2020","276","X","860","736663","5335000.507","5335000.507","63"
"2020","276","X","440","8148401","50914745.86","50914745.86","1049"
"2020","276","X","417","717419","1587486.751","1587486.751","87"
"2020","276","X","76","1808260","21553830.533","21553830.533","101"
"2020","276","X","40","20636438","278048877.859","278048877.859","3262"
"2020","276","X","376","2097070","26355548.912","26355548.912","235"
"2020","276","X","792","3251473","33513228.201","33513228.201","433"
"2020","276","X","620","5463363","54628270.055","54628270.055","793"
"2020","276","X","428","1298641","11487197.965","11487197.965","173"
"2020","276","X","788","100946","763173.58","763173.58","14"
"2020","276","X","344","314593","1427952.593","1427952.593","39"
"2020","276","X","834","626473","5173065.311","5173065.311","70"
"2020","276","X","566","6414015","19309515.636","19309515.636","812"
"2020","276","X","324","542718","1180716.496","1180716.496","67"
"2020","276","X","818","10526660","43648373.836","43648373.836","1293"
"2020","276","X","32","340362","3009536.219","3009536.219","34"
"2020","276","X","682","27149332","100492499.62","100492499.62","3189"
"2020","276","X","152","4079131","38243624.298","38243624.298","493"
"2020","276","X","352","178528","2539480.301","2539480.301","26"
"2020","276","X","807","1196303","4658340.925","4658340.925","151"
"2020","276","X","268","2349745","6847212.409","6847212.409","300"
"2020","276","X","156","4337468","31845158.018","31845158.018","531"
"2020","276","X","764","602734","2997107.986","2997107.986","103"
"2020","276","X","528","36995688","340244713.092","340244713.092","5103"
"2020","276","X","729","3017036","17389353.54","17389353.54","399"
"2020","276","X","643","12791962","119798925.919","119798925.919","1571"
"2020","276","X","694","237239","189676.34","189676.34","34"
"2020","276","X","752","5199624","92751173.558","92751173.558","1271"
"2020","276","X","372","3209492","43080282.364","43080282.364","533"
"2020","276","X","490","2775287","32064303.106","32064303.106","416"
"2020","276","X","112","1725413","20714963.636","20714963.636","206"
"2020","276","X","51","1625833","4303413.669","4303413.669","207"
"2020","276","X","724","31798240","341583858.125","341583858.125","4380"
"2020","276","X","608","397130","3555969.179","3555969.179","47"
"2020","276","X","304","16126","559014.403","559014.403","18"
"2020","276","X","31","2747461","5428629.583","5428629.583","341"
"2020","276","X","706","44800","122715.944","122715.944","12"
"2020","276","X","800","994781","9013011.054","9013011.054","107"
"2020","276","X","512","694649","4564782.738","4564782.738","73"
"2020","276","X","70","3247482","10480142.882","10480142.882","419"
"2020","276","X","894","66060","788194.689","788194.689","11"
"2020","276","X","414","1431009","11197823.638","11197823.638","140"
"2020","276","X","384","1119845","5115717.073","5115717.073","125"
"2020","276","X","705","5577702","42267569.639","42267569.639","774"
"2020","276","X","44","223731","861721.354","861721.354","25"
"2020","276","X","643","120608","1362999.923","1362999.923","16"
"2020","276","X","156","674878","4887622.971","4887622.971","80"
"2020","276","X","682","7583335","60005229.286","60005229.286","1048"
"2020","276","X","710","19044316","142189485.28","142189485.28","2196"
"2020","276","X","0","34217766","278247591.251","278247591.251","4183"
"2020","276","X","458","2486648","22575940.129","22575940.129","324"
"2020","276","X","112","228793","2390598.751","2390598.751","27"
"2020","276","X","12","363010","3906432.791","3906432.791","40"
"2020","276","X","32","173692","1504090.674","1504090.674","21"
"2020","276","X","834","176600","1803094.309","1803094.309","20"
"2020","276","X","858","98969","1099817.498","1099817.498","12"
"2020","276","X","729","202524","1834153.46","1834153.46","21"
"2020","276","X","686","102300","911923.644","911923.644","11"
"2020","276","X","490","807934","9363430.074","9363430.074","119"
"2020","276","X","410","1531770","17904993.75","17904993.75","180"
"2020","276","X","360","88344","738134.176","738134.176","9"
"2020","276","X","36","209019","2526162.539","2526162.539","25"
"2020","276","X","0","386864","5677776.222","5677776.222","30"
"2020","276","X","804","359564","5230626.212","5230626.212","28"
"2020","276","X","12","363010","3906432.791","3906432.791","40"
"2020","276","X","458","2486648","22575940.129","22575940.129","324"
"2020","276","X","729","202524","1834153.46","1834153.46","21"
"2020","276","X","643","120608","1362999.923","1362999.923","16"
"2020","276","X","360","88344","738134.176","738134.176","9"
"2020","392","X","0","216240594","1745084993.171","1745084993.171","116164.478"
"2020","392","X","360","204195","1765530.334","1765530.334","89.77"
"2020","392","X","583","21305","160713.278","160713.278","5.886"
"2020","392","X","104","5802030","36019490.809","36019490.809","1482.321"
"2020","392","X","862","1000","2156.344","2156.344","0.193"
"2020","392","X","251","6325347","52388356.642","52388356.642","3293.016"
"2020","392","X","246","35834","423965.416","423965.416","35.503"
"2020","392","X","792","3295339","19649453.049","19649453.049","865.89"
"2020","392","X","484","1412847","13411017.733","13411017.733","738.954"
"2020","392","X","634","53395","328092.473","328092.473","15.462"
"2020","392","X","826","1873860","13688717.377","13688717.377","943.091"
"2020","392","X","834","1080","3468.902","3468.902","0.527"
"2020","392","X","203","494597","1227588.059","1227588.059","173.001"
"2020","392","X","466","4800","2315.726","2315.726","0.352"
"2020","392","X","566","21180","51292.868","51292.868","1.08"
"2020","392","X","418","24071","122864.748","122864.748","7.624"
"2020","392","X","328","6730","10866.1","10866.1","0.347"
"2020","392","X","320","7875","26448.032","26448.032","3.633"
"2020","392","X","504","47550","133533.965","133533.965","19.258"
"2020","392","X","784","5591316","35736859.699","35736859.699","1212.352"
"2020","392","X","410","5144228","69066986.022","69066986.022","2475.844"
"2020","392","X","372","8810","19453.976","19453.976","2.548"
"2020","392","X","699","418169","2174035.699","2174035.699","195.275"
"2020","392","X","144","843314","6169947.946","6169947.946","561.518"
"2020","392","X","604","299593","1983077.348","1983077.348","106"
"2020","392","X","332","43061","357128.118","357128.118","13.245"
"2020","392","X","528","1805921","5690555.106","5690555.106","777.507"
"2020","392","X","96","9930","20635.277","20635.277","0.659"
"2020","392","X","28","10670","27394.948","27394.948","0.875"
"2020","392","X","76","21948","203165.135","203165.135","25.128"
"2020","392","X","56","837862","6773161.825","6773161.825","725.859"
"2020","392","X","882","25930","71600.006","71600.006","2.734"
"2020","392","X","191","45050","118523.933","118523.933","14.924"
"2020","392","X","428","17430","62909.001","62909.001","8.797"
"2020","392","X","620","1215580","3168232.301","3168232.301","420.285"
"2020","392","X","156","11544","37548.517","37548.517","4.157"
"2020","392","X","348","645127","1577844.001","1577844.001","218.444"
"2020","392","X","716","9070","15741.313","15741.313","1.162"
"2020","392","X","764","8539116","65936095.979","65936095.979","2808.156"
"2020","392","X","51","10900","26326.151","26326.151","3.059"
"2020","392","X","740","25333","66162.268","66162.268","10.05"
"2020","392","X","788","30455","276471.465","276471.465","16.97"
"2020","392","X","68","133692","312219.904","312219.904","38.841"
"2020","392","X","380","427279","1226087.994","1226087.994","172.388"
"2020","392","X","887","93210","265033.465","265033.465","29.905"
"2020","392","X","440","2783305","6933959.482","6933959.482","938.834"
"2020","392","X","288","8490","18094.541","18094.541","2.451"
"2020","392","X","804","834680","2058371.265","2058371.265","261.468"
"2020","392","X","702","398100","3335498.991","3335498.991","106.491"
"2020","392","X","404","64778","481408.553","481408.553","33.862"
"2020","392","X","706","7510","27498.078","27498.078","3.047"
"2020","392","X","48","453795","3324961.03","3324961.03","106.154"
"2020","392","X","40","149674","1456976.216","1456976.216","101.762"
"2020","392","X","591","33204","206577.784","206577.784","15.087"
"2020","392","X","752","7400","15028.782","15028.782","2.283"
"2020","392","X","344","91568","906799.031","906799.031","31.772"
"2020","392","X","242","25580","30291.95","30291.95","1.341"
"2020","392","X","8","407544","1051761.62","1051761.62","119.487"
"2020","392","X","842","71268618","890242112.802","890242112.802","67335.233"
"2020","392","X","462","7020","16078.828","16078.828","0.513"
"2020","392","X","780","59154","308366.61","308366.61","28.054"
"2020","392","X","480","81527","543605.023","543605.023","21.526"
"2020","392","X","643","3067708","8690798.811","8690798.811","1058.724"
"2020","392","X","218","880572","6969942.305","6969942.305","235.34"
"2020","392","X","100","2342219","5570821.745","5570821.745","691.064"
"2020","392","X","598","210120","2022022.801","2022022.801","64.556"
"2020","392","X","50","186780","375710.18","375710.18","6.469"
"2020","392","X","214","54633","248588.996","248588.996","24.927"
"2020","392","X","368","441773","724644.19","724644.19","97.146"
"2020","392","X","498","435652","2141643.657","2141643.657","170.717"
"2020","392","X","470","92264","341349.303","341349.303","42.268"
"2020","392","X","70","14015","54377.378","54377.378","6.917"
"2020","392","X","807","23430","43548.779","43548.779","6.487"
"2020","392","X","705","29530","44251.935","44251.935","6.722"
"2020","392","X","642","481299","1241669.925","1241669.925","163.011"
"2020","392","X","600","71614","105088.971","105088.971","15.426"
"2020","392","X","800","105680","150390.952","150390.952","5.196"
"2020","392","X","300","645319","4534904.568","4534904.568","267.754"
"2020","392","X","400","154903","298822.443","298822.443","38.544"
"2020","392","X","458","3436049","13697736.521","13697736.521","833.38"
"2020","392","X","496","101038","563434.015","563434.015","16.172"
"2020","392","X","512","745990","4972951.849","4972951.849","165.944"
"2020","392","X","152","1510074","6640856.039","6640856.039","562.814"
"2020","392","X","422","23790","42029.963","42029.963","6.318"
"2020","392","X","36","4538789","34097128.616","34097128.616","1547.915"
"2020","392","X","818","2670714","6688342.491","6688342.491","815.434"
"2020","392","X","710","551363","5409424.062","5409424.062","239.783"
"2020","392","X","180","15562","85578.742","85578.742","5.326"
"2020","392","X","116","1078018","2082109.804","2082109.804","154.72"
"2020","392","X","434","61400","69096.772","69096.772","10.147"
"2020","392","X","414","391043","2338377.261","2338377.261","95.908"
"2020","392","X","112","207600","874819.507","874819.507","121.874"
"2020","392","X","762","5450","9609.795","9609.795","0.893"
"2020","392","X","682","120561","729303.768","729303.768","25.003"
"2020","392","X","508","15103","27591.832","27591.832","1.207"
"2020","392","X","398","78558","150897.224","150897.224","18.266"
"2020","392","X","170","1633019","14611295.223","14611295.223","498.398"
"2020","392","X","417","192777","290506.454","290506.454","35.109"
"2020","392","X","233","85985","202068.212","202068.212","27.851"
"2020","392","X","324","5000","8634.753","8634.753","0.165"
"2020","392","X","120","1800","5906.508","5906.508","0.897"
"2020","392","X","196","76759","236785.355","236785.355","34.912"
"2020","392","X","704","22355286","32571261.888","32571261.888","3226.842"
"2020","392","X","268","250589","756548.71","756548.71","82.634"
"2020","392","X","208","48958","653119.187","653119.187","47.196"
"2020","392","X","124","7522222","89693516.175","89693516.175","5924.802"
"2020","392","X","724","2234228","19467401.337","19467401.337","1042.666"
"2020","392","X","686","5600","6234.648","6234.648","0.947"
"2020","392","X","184","9670","103692.035","103692.035","3.732"
"2020","392","X","662","6580","9994.187","9994.187","0.319"
"2020","392","X","554","559874","4318473.228","4318473.228","199.107"
"2020","392","X","32","123584","1072312.519","1072312.519","94.037"
"2020","392","X","276","5296803","48138989.561","48138989.561","3710.5"
"2020","392","X","490","9566103","102865835.969","102865835.969","3608.669"
"2020","392","X","616","4774243","21057480.249","21057480.249","1586.715"
"2020","392","X","340","14000","25594.869","25594.869","2.913"
"2020","392","X","768","108280","781749.812","781749.812","25.35"
"2020","392","X","586","1357993","12102004.238","12102004.238","387.305"
"2020","392","X","608","11942560","30281524.254","30281524.254","1206.709"
"2020","392","X","894","18974","161913.331","161913.331","7.921"
"2020","392","X","703","681574","1867825.433","1867825.433","254.454"
"2020","392","M","0","16248125","0","219070640.08","4329.529"
"2020","392","M","276","3410225","0","49395920.655","877.753"
"2020","392","M","702","7853","0","452415.664","43.67"
"2020","392","M","40","513270","0","7264202.675","98.488"
"2020","392","M","251","3119860","0","43085911.237","677.896"
"2020","392","M","246","25400","0","421402.884","7.636"
"2020","392","M","752","3120006","0","37583657.807","657.227"
"2020","392","M","699","34878","0","424362.727","31.881"
"2020","392","M","156","895111","0","11318858.987","316.852"
"2020","392","M","764","30780","0","424034.896","51.887"
"2020","392","M","380","929544","0","11890801.706","250.251"
"2020","392","M","360","15242","0","277606.994","24.886"
"2020","392","M","410","2610","0","24540.466","0.957"
"2020","392","M","528","1373810","0","20629052.749","385.447"
"2020","392","M","826","2342010","0","29416422.19","437.239"
"2020","392","M","842","320203","0","5236719.97","428.24"
"2020","392","M","36","10800","0","212837.025","3.977"
"2020","392","M","792","86310","0","838937.367","31.104"
"2020","392","M","458","7500","0","128341.016","2.398"
"2020","392","M","554","2713","0","44613.068","1.74"
"2020","156","M","484","4838","0","46231","1"
"2020","156","M","643","100","0","1435","1"
"2020","156","M","246","10518","0","246107","1"
"2020","156","M","752","10887428","0","98542864","1457"
"2020","156","M","528","8893680","0","73916334","1057"
"2020","156","M","56","7176887","0","63029725","1018"
"2020","156","M","380","449442","0","9581467","89"
"2020","156","M","764","9990","0","65852","15"
"2020","156","M","276","5770402","0","51035910","718"
"2020","156","M","826","884553","0","7043176","80"
"2020","156","M","251","3189380","0","36197383","348"
"2020","156","M","0","37698483","0","345834473","4859"
"2020","156","M","699","7842","0","72944","12"
"2020","156","M","842","405548","0","5956852","56"
"2020","156","M","410","5625","0","57171","3"
"2020","156","M","392","2250","0","41022","3"
"2020","643","X","899","93237.271","406254.93","406254.93","57.001"
"2020","643","X","0","13819134.713","82915742.21","82915742.21","7057.001"
"2020","643","X","348","16290","93126.93","93126.93","1"
"2020","643","X","36","18540","116378.52","116378.52","1"
"2020","643","X","246","7500","10204.39","10204.39","1"
"2020","643","X","268","4870","29676.57","29676.57","1"
"2020","643","X","324","4000","26201.17","26201.17","1"
"2020","643","X","398","8340415.179","50669829.78","50669829.78","2404"
"2020","643","X","642","25480","119600.29","119600.29","11"
"2020","643","X","762","41650","32303.75","32303.75","9"
"2020","643","X","792","171018.5","1641357.38","1641357.38","29"
"2020","643","X","795","759705","3250538.64","3250538.64","83"
"2020","643","X","804","606708.95","3124951.81","3124951.81","1111"
"2020","643","X","842","117896","1521395.71","1521395.71","642"
"2020","643","X","860","374442.5","902295.77","902295.77","42"
"2020","643","X","417","73355","289822.33","289822.33","87"
"2020","643","X","428","26734.5","129783.64","129783.64","198"
"2020","643","X","440","39323.6","193630.66","193630.66","291"
"2020","643","X","496","88310","553735.66","553735.66","8"
"2020","643","X","498","205346","1130384.2","1130384.2","24"
"2020","643","X","528","203610","854223.56","854223.56","21"
"2020","643","X","616","175400","735572.75","735572.75","18"
"2020","643","X","31","94657","343437.92","343437.92","20"
"2020","643","X","51","205940.6","1450592.77","1450592.77","679"
"2020","643","X","56","122665","444133.73","444133.73","13"
"2020","643","X","100","3335","18219.87","18219.87","30"
"2020","643","X","112","1455289.012","9051905.4","9051905.4","861"
"2020","643","X","124","66966.8","731099.84","731099.84","335"
"2020","643","X","203","128230","903473.8","903473.8","38"
"2020","643","X","276","148475","385105.58","385105.58","13"
"2020","643","X","380","17240","106392.74","106392.74","5"
"2020","643","X","233","26472","148666.94","148666.94","5"
"2020","643","X","818","48000","2869600","2869600","4"
"2020","643","X","591","31680","219870.39","219870.39","4"
"2020","643","X","686","19825","145176.09","145176.09","2"
"2020","643","X","752","310","4704.56","4704.56","2"
"2020","643","X","4","15910","5116.5","5116.5","2"
"2020","643","X","24","22300","99850","99850","2"
"2020","643","X","251","18006.8","157127.64","157127.64","2"
"2020","643","M","724","1410284","0","16166932.84","189"
"2020","643","M","752","7726956","0","59289462.84","854"
"2020","643","M","792","131280","0","763906.02","30"
"2020","643","M","826","1559985.5","0","10798776.65","223"
"2020","643","M","380","769419.2","0","8768068.38","287"
"2020","643","M","392","3190321.6","0","5460128.39","3255"
"2020","643","M","410","274508","0","2279192.94","185"
"2020","643","M","428","54470","0","260139.23","13"
"2020","643","M","528","30856766","0","259580192.11","3733"
"2020","643","M","616","7308558","0","70266068.37","1106"
"2020","643","M","56","1169379.81","0","9116238.26","146"
"2020","643","M","76","7404440","0","58342836.71","933"
"2020","643","M","112","62226675.91","0","274932131.877","30412"
"2020","643","M","156","14969599.3","0","43064200.39","77608"
"2020","643","M","246","782284","0","6791698.08","95"
"2020","643","M","276","12869474.9","0","120131342.57","1602"
"2020","643","M","699","671753","0","3685910.86","280"
"2020","643","M","842","3872536.405","0","51519597.39","268"
"2020","643","M","0","165330967.535","0","1064842554.167","122099"
"2020","643","M","251","7936833","0","62105544.28","869"
"2020","643","M","203","51800","0","548565.28","4"
"2020","643","M","757","45120","0","639453.78","2"
"2020","643","M","398","22740","0","60252.95","2"
"2020","643","M","40","14782.91","0","231647.49","2"
"2020","643","M","860","11000","0","40266.48","1"
"2020","380","X","372","729829.296","6188167.787","6188167.787","207"
"2020","380","X","792","3914204","36976736.005","36976736.005","1612"
"2020","380","X","404","163108","1170380.828","1170380.828","65"
"2020","380","X","688","916437","7669959.217","7669959.217","223"
"2020","380","X","706","418765","711173.491","711173.491","109"
"2020","380","X","540","65613","569156.267","569156.267","39"
"2020","380","X","360","91055","1230784.722","1230784.722","144"
"2020","380","X","724","13101275","137397363.331","137397363.331","4513"
"2020","380","X","682","2404815","4041649.124","4041649.124","369"
"2020","380","X","152","1638805","13251943.028","13251943.028","636"
"2020","380","X","392","1004683","12045859.437","12045859.437","276"
"2020","380","X","498","178378","1829080.693","1829080.693","59"
"2020","380","X","470","43651","525910.442","525910.442","12"
"2020","380","X","56","2391446","25056784.26","25056784.26","867"
"2020","380","X","32","984870","10385306.337","10385306.337","100"
"2020","380","X","450","53129","591116.127","591116.127","16"
"2020","380","X","400","1340700","1352209.294","1352209.294","176"
"2020","380","X","208","1052987","10704696.32","10704696.32","509"
"2020","380","X","442","132079","1206878.559","1206878.559","45"
"2020","380","X","554","1447421","14806140.547","14806140.547","509"
"2020","380","X","324","134950","435245.208","435245.208","16"
"2020","380","X","231","405099","3033452.132","3033452.132","74"
"2020","380","X","862","68300","605729.383","605729.383","15"
"2020","380","X","699","23385","315828.616","315828.616","70"
"2020","380","X","752","1685005","18689254.008","18689254.008","437"
"2020","380","X","703","438772","4527115.548","4527115.548","215"
"2020","380","X","788","2970411","15590103.904","15590103.904","769"
"2020","380","X","586","138120","44971.683","44971.683","20"
"2020","380","X","686","350274","935901.696","935901.696","79"
"2020","380","X","246","167083","2255440.758","2255440.758","41"
"2020","380","X","643","505037","6614281.138","6614281.138","298"
"2020","380","X","818","1360991","4087735.59","4087735.59","213"
"2020","380","X","804","396947","3680639.803","3680639.803","102"
"2020","380","X","156","546618","10652637.311","10652637.311","120"
"2020","380","X","604","836586","8020970.897","8020970.897","298"
"2020","380","X","364","43533","350502.26","350502.26","9"
"2020","380","X","48","456","6961.685","6961.685","11"
"2020","380","X","214","24547","230616.226","230616.226","9"
"2020","380","X","188","169436","1402652.096","1402652.096","51"
"2020","380","X","40","8910235","98393902.18","98393902.18","2503"
"2020","380","X","858","148750","1326850.259","1326850.259","50"
"2020","380","X","440","266035","3000412.971","3000412.971","81"
"2020","380","X","642","3035774","25888646.749","25888646.749","1078"
"2020","380","X","620","3833611","40991923.874","40991923.874","1248"
"2020","380","X","854","406500","442672.908","442672.908","65"
"2020","380","X","384","427434","1001877.221","1001877.221","71"
"2020","380","X","512","442553","1376758.513","1376758.513","998"
"2020","380","X","116","7940","86387.71","86387.71","50"
"2020","380","X","276","19715916","186740536.64","186740536.64","6919"
"2020","380","X","784","2267065","4245733.279","4245733.279","1381"
"2020","380","X","191","1351239","9798226.731","9798226.731","470"
"2020","380","X","100","3435007","33971746.255","33971746.255","795"
"2020","380","X","598","298630","3239902.917","3239902.917","21"
"2020","380","X","376","1057402","11200646.961","11200646.961","447"
"2020","380","X","800","56203","366249.716","366249.716","16"
"2020","380","X","300","5035254","58879338.015","58879338.015","1761"
"2020","380","X","203","1856201","22905702.524","22905702.524","551"
"2020","380","X","842","10526135","107097859.455","107097859.455","4330"
"2020","380","X","196","104892","1147854.439","1147854.439","26"
"2020","380","X","76","475312","4675323.474","4675323.474","231"
"2020","380","X","834","36483","251452.165","251452.165","16"
"2020","380","X","710","4033497","30132769.531","30132769.531","1687"
"2020","380","X","120","163100","678259.971","678259.971","32"
"2020","380","X","490","863857","8906875.247","8906875.247","604"
"2020","380","X","807","293970","915725.946","915725.946","101"
"2020","380","X","484","702857","5948591.034","5948591.034","647"
"2020","380","X","31","25220","288833.956","288833.956","9"
"2020","380","X","288","298340","566574.904","566574.904","65"
"2020","380","X","251","25851833","278222814.366","278222814.366","8163"
"2020","380","X","233","179781","1244036.48","1244036.48","51"
"2020","380","X","729","415240","2099134.662","2099134.662","128"
"2020","380","X","616","10439116","96001456.154","96001456.154","3862"
"2020","380","X","218","73818","582851.197","582851.197","146"
"2020","380","X","8","1149400","2456193.127","2456193.127","305"
"2020","380","X","348","1466199","14994413.282","14994413.282","433"
"2020","380","X","12","815822","832956.713","832956.713","107"
"2020","380","X","566","1592761","1922428.945","1922428.945","228"
"2020","380","X","178","128870","779829.75","779829.75","18"
"2020","380","X","634","19865","272113.348","272113.348","39"
"2020","380","X","887","539478","1530429.563","1530429.563","107"
