Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2008","2008","%","28.330000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2009","2009","%","28.450000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2010","2010","%","28.450000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2011","2011","%","28.480000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2012","2012","%","28.580000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2013","2013","%","28.690000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2014","2014","%","28.730000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2015","2015","%","28.910000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2016","2016","%","28.960000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2017","2017","%","28.810000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2018","2018","%","28.870000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2019","2019","%","28.770000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2020","2020","%","28.810000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2021","2021","%","28.770000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2022","2022","%","28.740000","E",
"5000","'001","World","6621","Arable land","7208","Share in Agricultural land","2023","2023","%","28.760000","E",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1961","1961","1000 ha","8605.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1962","1962","1000 ha","8597.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1963","1963","1000 ha","8605.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1964","1964","1000 ha","8640.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1965","1965","1000 ha","8777.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1966","1966","1000 ha","8798.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1967","1967","1000 ha","8843.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1968","1968","1000 ha","8829.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1969","1969","1000 ha","8810.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1970","1970","1000 ha","8837.000000","A",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1971","1971","1000 ha","8837.000000","A",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1972","1972","1000 ha","9133.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1973","1973","1000 ha","9131.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1974","1974","1000 ha","9131.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1975","1975","1000 ha","9144.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1976","1976","1000 ha","9138.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1977","1977","1000 ha","9131.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1978","1978","1000 ha","9125.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1979","1979","1000 ha","9118.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1980","1980","1000 ha","9121.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1981","1981","1000 ha","9109.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1982","1982","1000 ha","9104.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1983","1983","1000 ha","9089.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1984","1984","1000 ha","9185.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1985","1985","1000 ha","9152.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1986","1986","1000 ha","9161.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1987","1987","1000 ha","9235.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1988","1988","1000 ha","9537.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1989","1989","1000 ha","9553.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1990","1990","1000 ha","9456.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1991","1991","1000 ha","9385.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1992","1992","1000 ha","8609.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1993","1993","1000 ha","8506.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1994","1994","1000 ha","8408.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1995","1995","1000 ha","8404.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1996","1996","1000 ha","8357.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1997","1997","1000 ha","8390.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1998","1998","1000 ha","8454.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","1999","1999","1000 ha","8436.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2000","2000","1000 ha","8350.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2001","2001","1000 ha","8303.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2002","2002","1000 ha","8253.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2003","2003","1000 ha","8228.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2004","2004","1000 ha","8143.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2005","2005","1000 ha","8111.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2006","2006","1000 ha","8080.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2007","2007","1000 ha","8016.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2008","2008","1000 ha","8003.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2009","2009","1000 ha","7989.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2010","2010","1000 ha","7976.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2011","2011","1000 ha","7863.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2012","2012","1000 ha","7855.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2013","2013","1000 ha","7718.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2014","2014","1000 ha","7699.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2015","2015","1000 ha","7762.240000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2016","2016","1000 ha","7794.210000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2017","2017","1000 ha","7787.330000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2018","2018","1000 ha","7772.300000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2019","2019","1000 ha","7857.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2020","2020","1000 ha","7890.000000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2021","2021","1000 ha","7874.100000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2022","2022","1000 ha","7917.700000","I",
"16","'050","Bangladesh","6621","Arable land","5110","Area","2023","2023","1000 ha","7880.400000","I",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1961","1961","%","90.770000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1962","1962","%","90.710000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1963","1963","%","90.770000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1964","1964","%","90.760000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1965","1965","%","91.080000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1966","1966","%","91.170000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1967","1967","%","91.210000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1968","1968","%","91.310000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1969","1969","%","91.060000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1970","1970","%","91.130000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1971","1971","%","91.150000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1972","1972","%","91.410000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1973","1973","%","91.410000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1974","1974","%","91.410000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1975","1975","%","91.400000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1976","1976","%","91.400000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1977","1977","%","91.390000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1978","1978","%","91.370000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1979","1979","%","91.340000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1980","1980","%","91.330000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1981","1981","%","91.260000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1982","1982","%","91.240000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1983","1983","%","91.220000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1984","1984","%","91.300000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1985","1985","%","91.270000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1986","1986","%","91.240000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1987","1987","%","91.300000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1988","1988","%","91.460000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1989","1989","%","91.480000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1990","1990","%","91.050000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1991","1991","%","90.940000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1992","1992","%","90.160000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1993","1993","%","90.050000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1994","1994","%","89.850000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1995","1995","%","89.650000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1996","1996","%","89.600000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1997","1997","%","89.590000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1998","1998","%","89.610000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","1999","1999","%","88.930000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2000","2000","%","88.830000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2001","2001","%","88.300000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2002","2002","%","88.240000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2003","2003","%","88.210000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2004","2004","%","87.340000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2005","2005","%","87.110000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2006","2006","%","87.070000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2007","2007","%","86.510000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2008","2008","%","86.490000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2009","2009","%","86.400000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2010","2010","%","86.310000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2011","2011","%","86.140000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2012","2012","%","86.130000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2013","2013","%","84.740000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2014","2014","%","84.610000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2015","2015","%","84.720000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2016","2016","%","84.770000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2017","2017","%","84.760000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2018","2018","%","84.460000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2019","2019","%","83.610000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2020","2020","%","83.670000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2021","2021","%","83.610000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2022","2022","%","83.990000","E",
"16","'050","Bangladesh","6621","Arable land","7208","Share in Agricultural land","2023","2023","%","83.840000","E",
